date,retweets,favorites,text,permalink
08/07/16,2,2,"# ServiceAlert: n/b 1 trains are running express from 72 St to 96 St, due to a train with mechanical problems at 96 St.",https://twitter.com/NYCTSubway/status/762439524441960448
08/07/16,2,2,"# ServiceAlert: n/b 1 trains are running with delays, due to a train with mechanical problems at 96 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/762438818406412289
08/07/16,1,6,# ServiceAlert: s/b 4 exp Woodlawn to Kingsbridge Rd due to a train with mechanical problems at Mosholu Pkwy. Allow additonal travel time.,https://twitter.com/NYCTSubway/status/762402813003563008
08/07/16,2,7,"# ServiceAlert: n/b, C trains express from Euclid Av to Hoyt St due to a train with mechanical problems at Euclid Av.",https://twitter.com/NYCTSubway/status/762261257848287232
08/06/16,0,0,. @ NYCTSubway mechanical problems or did someone pull the emergency brake? You don't seem to distinguish between the two,https://twitter.com/rdunks1/status/762066479189749760
08/06/16,1,3,# ServiceAlert: b/d L trains are running with delays due to a train with mechanical problems at 6 Av. Allow additonal travel time.,https://twitter.com/NYCTSubway/status/762065837985501184
08/06/16,3,5,"# ServiceAlert: Following earlier mechanical problems at Times Square-42 St, N, Q and R train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/761963035762262016
08/06/16,2,6,"# ServiceAlert: s/b N and R trains are running express from 57 St to 34 St, due to a train with mechanical problems at Times Sq-42 St.",https://twitter.com/NYCTSubway/status/761960446819794944
08/06/16,4,6,"# ServiceAlert: n/b N and R trains are running with delays, due to a train with mechanical problems at Times Sq-42 St.",https://twitter.com/NYCTSubway/status/761958543427764224
08/05/16,2,3,"# ServiceAlert: b/d 6 trains are running with delays, due to a train with mechanical problems at Pelham Bay Park. Allow",https://twitter.com/NYCTSubway/status/761653338408685568
08/05/16,1,3,"# ServiceAlert: some 34 St bound 7 trains are terminating at Queensboro Plaza, due to a train with mechanical problems.",https://twitter.com/NYCTSubway/status/761583991585660928
08/05/16,2,4,"# ServiceAlert: some Main St bound 7 trains are terminating at QueensBoro Plaza, due to a train with mechanical problems.",https://twitter.com/NYCTSubway/status/761582227901804545
08/05/16,0,2,"# ServiceAlert: s/b 2 and 5 trains are running express from E 180 St to 149 St-3 Av, due to a train with mechanical problems at 174 St.",https://twitter.com/NYCTSubway/status/761582091310096384
08/05/16,0,3,"# ServiceAlert: w/b SIR trains are running with delays, due to a train with mechanical problems at New Dorp. Allow additional travel time.",https://twitter.com/NYCTSubway/status/761532755356286976
08/05/16,0,0,"Good morning, w/b trains are delayed, due to a train with mechanical problems at New Dorp. ^TB",https://twitter.com/NYCTSubway/status/761516813645512704
08/05/16,0,5,"# ServiceAlert: w/b SR] trains are running with delays, due to a train with mechanical problems at New Dorp. Allow additional travel time.",https://twitter.com/NYCTSubway/status/761516599006392320
08/04/16,0,0,There was a train with mechanical problems at 125 St. Service will be resuming shortly.,https://twitter.com/NYCTSubway/status/761398242995089408
08/04/16,0,0,There was a train with mechanical problems at 125 St. The train just moved service will be resuming shortly.,https://twitter.com/NYCTSubway/status/761397620187082752
08/04/16,0,0,There was a train with mechanical problems at 125 St. The train just moved service will be resuming shortly.,https://twitter.com/NYCTSubway/status/761397486548242432
08/04/16,0,0,@ AmarMulaaa There is a train with mechanical problems stalled at 125 St causing delays. Please bear with us.,https://twitter.com/NYCTSubway/status/761396803774259201
08/04/16,4,3,# ServiceAlert: s/b 4 & 5 trains delays and service changes due to a train with mechanical problems at 125 St. See http://mta.info,https://twitter.com/NYCTSubway/status/761395849364725760
08/04/16,0,0,Regrets. There was a train with mechanical problems at Bergen St that n/b impacted service.,https://twitter.com/NYCTSubway/status/761326733580611586
08/04/16,0,1,"# ServiceAlert: n/b 2 and 3 trains service changes, due to a train with mechanical problems at Bergen St. See http://mta.info",https://twitter.com/NYCTSubway/status/761314248198946816
08/04/16,0,0,There was a train with mechanical problems at Morgan Av.,https://twitter.com/NYCTSubway/status/761306671880691712
08/04/16,0,0,There was a train with mechanical problems at Morgan Av. Service has resumed with delays.,https://twitter.com/NYCTSubway/status/761306353923088384
08/04/16,0,3,"# ServiceAlert: 8 Avenue bound L trains are terminating at Myrtle-Wyckoff Avs, due to a train with mechanical problems at Morgan Av.",https://twitter.com/NYCTSubway/status/761297930523385857
08/04/16,2,2,"# ServiceAlert: Canarsie bound L trains are terminating at Myrtle-Wyckoff Avs, due to a train with mechanical problems at Morgan Av.",https://twitter.com/NYCTSubway/status/761297301621051393
08/03/16,1,2,"# ServiceAlert: 71 Av-bnd M & R trains are running express from Roosevelt Av to 71 Av, due to a train with mechanical problems at 67 Av.",https://twitter.com/NYCTSubway/status/760821378362798080
08/03/16,2,4,"# ServiceAlert: Following earlier mechanical problems at Canal St, Q train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/760761516396277760
08/03/16,2,6,"# ServiceAlert: s/b Q trains are running on the R line from Canal St to DeKalb Av, due to a train with mechanical problems at Canal St.",https://twitter.com/NYCTSubway/status/760757669623980032
08/03/16,4,5,"# ServiceAlert: Following earlier mechanical problems at Canal St, E train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/760738315645714433
08/03/16,3,5,"# ServiceAlert: b/d E trains have boarding and service changes, train with mechanical problems at Canal St. See http://mta.info",https://twitter.com/NYCTSubway/status/760736189196427264
08/03/16,3,7,"# ServiceAlert: n/b E trains are running with delays, due to a train with mechanical problems at Canal St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/760731588804108288
08/03/16,4,5,"# ServiceAlert: Following earlier mechanical problems at Fort Hamilton Parkway, N train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/760698219064090624
08/03/16,2,8,"# ServiceAlert: s/b N trains running on the D line 36 St-Bklyn to Stillwell Av, train with mechanical problems at Fort Hamilton Pkwy.",https://twitter.com/NYCTSubway/status/760687641637584896
08/02/16,2,4,"# ServiceAlert: s/b N trains have service changes and delays, train with mechanical problems at Ft Hamilton Pkwy. See http://mta.info",https://twitter.com/NYCTSubway/status/760681319525453824
08/02/16,3,7,"# ServiceAlert: s/b N trains are running with delays, due to a train with mechanical problems at Fort Hamilton Pkwy. Allow extra travel time",https://twitter.com/NYCTSubway/status/760680195980398592
08/02/16,0,0,"Regrets, trains were held due to a train with mechanical problems that had to be taken out of service.",https://twitter.com/NYCTSubway/status/760589231559364609
08/02/16,3,4,# ServiceAlert: 71 Av M & R rexp from Roosevelt to 71 Av due to a train with mechanical problems at 71 Av. Allow additonal travel time.,https://twitter.com/NYCTSubway/status/760541169893998592
08/02/16,2,4,"# ServiceAlert: 8 Avenue bound L trains are terminating at Bedford Av, due to a train with mechanical problems at 1 Av.",https://twitter.com/NYCTSubway/status/760464227823910913
08/02/16,3,2,"# ServiceAlert: b/d L trains are running with delays, due to a train with mechanical problems at 1 Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/760460359430012928
08/02/16,1,4,"# ServiceAlert: Canarsie bound L trains are delayed, due to a train with mechanical problems at Livonia Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/760455406590328832
08/02/16,0,0,before it was a 'sick passenger' now it's mechanical problems it's always something with the A train,https://twitter.com/ZedShowgirl/status/760455158740418560
08/02/16,2,4,"# ServiceAlert: n/b A trains are running with delays, due to a train with mechanical problems at Grant Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/760454806939037696
08/02/16,0,3,"# ServiceAlert: Following earlier mechanical problems at Borough Hall, 2 train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/760411116635844608
08/02/16,1,2,"# ServiceAlert: b/d 2 trains have service changes and delays, train with mechanical problems at Borough Hall. See http://mta.info",https://twitter.com/NYCTSubway/status/760409113624973312
08/01/16,0,0,"Regrets, train with mechanical problems at 42 St. Cauising service changes & delays. See http://bit.ly/11kfROy for details.",https://twitter.com/NYCTSubway/status/760226050278166529
08/01/16,0,0,"Regrets, there is a train with mechanical problems causing service changes. See here: http://bit.ly/11kfROy for details.",https://twitter.com/NYCTSubway/status/760225750465163264
08/01/16,1,7,# ServiceAlert: n/b B & D via the C line from W 4 St to 59 St due to a train with mechanical problems at 42 St. Allow additonal travel time.,https://twitter.com/NYCTSubway/status/760225043347537920
08/01/16,2,3,"# ServiceAlert: b/d, 7 train service changes and delays due to a train with mechanical problems at 82 St. Details at http://mta.info",https://twitter.com/NYCTSubway/status/760203880072376320
08/01/16,2,1,# ServiceAlert: b/d 7 train service changes and delays due to a train with mechanical problems at 82 St. Details at http://mta.info,https://twitter.com/NYCTSubway/status/760198035024543744
08/01/16,0,4,# ServiceAlert: n/b G trains are running with delays due to a train with mechanical problems at Bergen St. Allow additonal travel time.,https://twitter.com/NYCTSubway/status/760183655868276737
08/01/16,2,4,"# ServiceAlert: b/d, E & M trains delayed due to a train with mechanical problems at Court Sq. Allow additional travel time.",https://twitter.com/NYCTSubway/status/760163485233864705
08/01/16,2,5,"# ServiceAlert: b/d, E & F trains delayed due to a train with mechanical problems at Court Sq. Allow additional travel time.",https://twitter.com/NYCTSubway/status/760162911591489537
08/01/16,3,6,"# ServiceAlert: n/b 6 trains express from 42 St to 125 St, due to a train with mechanical problems at 116 St. Allow additional travel time.",https://twitter.com/NYCTSubway/status/760127335056244737
08/01/16,0,0,There was a train with mechanical problems. Service has resumed.,https://twitter.com/NYCTSubway/status/760102532106506240
08/01/16,5,4,"# ServiceAlert: s/b 4 and 5 trains local from 42 St to Brooklyn Bridge, train with mechanical problems at Astor Pl. http://mta.info",https://twitter.com/NYCTSubway/status/760099837928964096
08/01/16,0,0,There was a train with mechanical problems. Service has resumed.,https://twitter.com/NYCTSubway/status/760092228446396418
07/31/16,2,3,"# ServiceAlert: Following earlier mechanical problems at 1 Av, L train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/759927484351651840
07/31/16,0,1,"# ServiceAlert: b/d L trains have service and boarding changes, due to a train with mechanical problems at 1 Av. See http://mta.info",https://twitter.com/NYCTSubway/status/759924285129433088
07/31/16,2,2,"# ServiceAlert: b/d L trains have service and boarding changes, due to a train with mechanical problems at 1 Av. See http://mta.info",https://twitter.com/NYCTSubway/status/759921498224222208
07/31/16,0,2,"# ServiceAlert: 8 Av bound L trains are running with delays, due to a train with mechanical problems at 1 Av. Allow additional travel time.",https://twitter.com/NYCTSubway/status/759919358013353984
07/31/16,1,1,"# ServiceAlert: Following earlier mechanical problems at Beverly Road, Q train service has resumed with residual delays.",https://twitter.com/NYCTSubway/status/759835888268505088
07/31/16,0,4,"# ServiceAlert: s/b Q trains express Prospect Pk to Kings Hwy, train with mechanical problems at Beverly Road. Allow additional travel time.",https://twitter.com/NYCTSubway/status/759834712357629952
07/31/16,0,2,"# ServiceAlert: s/b Q trains are running with delays, due to a train with mechanical problems at Beverly Road. Allow additional travel time.",https://twitter.com/NYCTSubway/status/759833366841688064
